key,author,comment,hashtags,mentions
https://www.instagram.com/p/B8gS0xXIVVm/,gaiarsa,❤️🐾,,
https://www.instagram.com/p/B8gS0xXIVVm/,betti21,😂😂,,
https://www.instagram.com/p/B8gS0xXIVVm/,gisele07105,👏👏👏,,
https://www.instagram.com/p/B8gS0xXIVVm/,sparklesnblinkscollection,Ow too cute 💋❤️❤️❤️,,
https://www.instagram.com/p/B8gS0xXIVVm/,luisliuvislivia,👍👍👍👍👏🤦‍♂️👍😍,,
https://www.instagram.com/p/B8gS0xXIVVm/,zinhle_mthembu01,Today is the best day of my life that i will never forget i am so excited about this payout sir @Alex__reddington i am still asking my self how many months it will take me to come up with this amount if i am still working under the government shade thank you so much sir for making me a self Employed you are the best @Alex__reddington,,"['Alex__reddington', 'Alex__reddington']"
https://www.instagram.com/p/B8gL9X9I768/,abcnews,LIT UP: Al Noor Mosque is illuminated during the Sharjah Light Festival in the United Arab Emirates. #mosque #illumination #litup #uae,"['mosque', 'illumination', 'litup', 'uae']",
https://www.instagram.com/p/B8gL9X9I768/,anne.unperfekt,So beautiful😍,,
https://www.instagram.com/p/B8gL9X9I768/,amaar620,❤️☪️,,
https://www.instagram.com/p/B8gL9X9I768/,halawood,#islamforlife 👏👍🙏🏻,['islamforlife'],
https://www.instagram.com/p/B8gL9X9I768/,orville.martim,"MARY GREELEY NEWS UTUBE>SAYS STAND OUT IN THE YELLOW STONE AREA GAS THERE>I HEAR LOW PRESSURE SOME PLACE SO BAD ALL FLIGHTS WHERE SUSPENDED WE HAVE SITUATION AT WORK WITH OUR SIMPLE PRESSURE SPRINKLER SYSTEM HOW BOUT U>? METHANE COMING UP RUSSIA PLANET TAKES A BURP OR WAT?>update on the epidemic situation of new corona virus pneumonia as of 24th on February 5-utube tatoo1009 2/9/20>MISS TRUTH<>TAT MIKE SAYS THE TEST USA CDC IS NOT WORKING CORRECTLY ALSO>SOOOO ALL NUMBERS ARE OFF..DOES CHINA HAVE SAME TESTING AS USA..I AM HEARING TEST HERE THERE DIFERENT RESULT SAME PERSON..FALSE NEGATIVE FALSE POSITIVE...TAKE THEM OUT...SAME AS THAT DOCTOR REALLY?RITE RYAN U LISTED FOR EVER U INTELLIGENCE MULTIPLE UNIVERSES LOL>
HASTER PODESTA REP JIM JORDON HHMMM CLINTON WIKI LEAKS RYAN HERE IS ANOTHER>MIKE>LET THAT CAT OUTTA THE BOX..FORCED SO TO SPEAK THAT REFORGER>WHAT HAPPENED INSTAGRAM>?>well LEAST THEY WHERE QUIET WHEN THEY SAID..'U CAN NOT DO THIS BY YOURSELF"". SOMETIME CONVERSATIONS ARE SHORT>>>REFORGER '78>ARE THOSE MISSILES OPERATIONAL> I AM NEEDING A SHIP PARKED OUT BY OUR SUNS ONE OF THEM>SUNS I GET PICTURE OF 3 TODATA>what wrong yahoo text is short?>Coronavirus Outbreak | 5G Live in Wuhan | Whats Microsoft and Bill Gates Connection to the Virus |trippy tube u tube 2/6/20",,
https://www.instagram.com/p/B8gL9X9I768/,shimaa7894,❤️,,
https://www.instagram.com/p/B8gL9X9I768/,lucy.6138,😍,,
https://www.instagram.com/p/B8gL9X9I768/,olawalemary37,😍😍😍😍,,
https://www.instagram.com/p/B8gL9X9I768/,laayamoradkhan,❤️❤️,,
https://www.instagram.com/p/B8gL9X9I768/,i_am_that_ghost,🔥🖤👻🖤🔥,,
https://www.instagram.com/p/B8gL9X9I768/,lulycreations,Beautiful,,
https://www.instagram.com/p/B8gL9X9I768/,paz32154,That is beautiful ❤️❤️,,
https://www.instagram.com/p/B8gL9X9I768/,ruliantiadelia,❤️❤️,,
https://www.instagram.com/p/B8gFFzOoUbg/,abcnews,"WIPE OUT: Boy takes a tumble as he sledges on a snow-covered field near Pitlochry, Scotland. #snow #sledge #sledding #winter","['snow', 'sledge', 'sledding', 'winter']",
https://www.instagram.com/p/B8gFFzOoUbg/,clintstigram,Wow how is this news?,,
https://www.instagram.com/p/B8gFFzOoUbg/,david_dub,I fell down at work the other day. Where’s my news article?,,
https://www.instagram.com/p/B8gFFzOoUbg/,mcbizzleee,This isn’t news big men,,
https://www.instagram.com/p/B8gFFzOoUbg/,godloveishearts,Who is this,,
https://www.instagram.com/p/B8gFFzOoUbg/,pedroyodani223,😍,,
https://www.instagram.com/p/B8gFFzOoUbg/,a.mcbain64,Memories of Pitlochry,,
https://www.instagram.com/p/B8gFFzOoUbg/,xcaxhcxc,❤️❤️❤️❤️,,
https://www.instagram.com/p/B8gFFzOoUbg/,pat_supperlady,Woops,,
https://www.instagram.com/p/B8gFFzOoUbg/,mahonysally,Helmet?,,
https://www.instagram.com/p/B8gFFzOoUbg/,garzalynn,Brings back great memories 😁,,
https://www.instagram.com/p/B8gFFzOoUbg/,leecefrye,Great shot!,,
https://www.instagram.com/p/B8gFFzOoUbg/,born.as.champion,Wtf😂🤷🏻‍♂️,,
https://www.instagram.com/p/B8fiGLznKki/,abcnews,A sweet moment as a rescued koala enjoys a belly rub courtesy of an Australian Army officer on hand to assist with bushfire recovery.,,
https://www.instagram.com/p/B8fiGLznKki/,somewhereintime_photos,"🐨 getting some relaxing, ""Koalaty"" time💗☺️",,
https://www.instagram.com/p/B8fiGLznKki/,meganestock,I want this job 😍,,
https://www.instagram.com/p/B8fiGLznKki/,echodog1982,"Amazing how koalas, which are wild animals, are so at ease with humans.",,
https://www.instagram.com/p/B8fiGLznKki/,scotchnbaileys,Made my night 🙏🙏🙏,,
https://www.instagram.com/p/B8fiGLznKki/,blue239,Any thanks to this beautiful man💜💜💜💜💜,,
https://www.instagram.com/p/B8fiGLznKki/,zsanford,💚💚💚💚awwww so sweet,,
https://www.instagram.com/p/B8fiGLznKki/,haileyemma2010,My heart.,,
https://www.instagram.com/p/B8fiGLznKki/,godloveishearts,That Koala love it,,
https://www.instagram.com/p/B8fiGLznKki/,carlajames,Omgggg. Made my night. 💜,,
https://www.instagram.com/p/B8fiGLznKki/,bickingrebecca,💝💝💝💝💝💝💝,,
https://www.instagram.com/p/B8fiGLznKki/,yolanda22yeagley,How precious Bless Y’all 🙏❤️,,
https://www.instagram.com/p/B8fiGLznKki/,memadee0913,OMG How adorable 💜,,
https://www.instagram.com/p/B8fcwRbnfBi/,abcnews,"Java's Mount Merapi volcano erupted early Thursday morning, sending a plume of smoke thousands of feet into the sky.",,
https://www.instagram.com/p/B8fcwRbnfBi/,aneshea_shali,The planet is sick of us,,
https://www.instagram.com/p/B8fcwRbnfBi/,jaaanetty,"Is it just me, or does it look like a heart...",,
https://www.instagram.com/p/B8fcwRbnfBi/,arletteneira,That’s nothing comparing to Popocatépetl in Puebla Mexico. 🔥,,
https://www.instagram.com/p/B8fcwRbnfBi/,lindy_luwho,It’s ❤️ shaped!,,
https://www.instagram.com/p/B8fcwRbnfBi/,karenarborio,Is that a heart for Valentine's Day?,,
https://www.instagram.com/p/B8fcwRbnfBi/,michelledasilva5,Looks like a heart...❤️,,
https://www.instagram.com/p/B8fcwRbnfBi/,ayoub.malkawi.78,Where’s this at?,,
https://www.instagram.com/p/B8fcwRbnfBi/,kimberly.merritt.5036,😢,,
https://www.instagram.com/p/B8fcwRbnfBi/,ruthtynes,😮 Wow,,
https://www.instagram.com/p/B8fcwRbnfBi/,chrissantana8,Woh,,
https://www.instagram.com/p/B8fcwRbnfBi/,carmenortiz7566,In what country is this volcano at?,,
https://www.instagram.com/p/B8fcwRbnfBi/,mirarchikathleen,😢,,
https://www.instagram.com/p/B8fQym7JLjF/,abcnews,"CLOSE ENCOUNTER: This fearless diver's meeting with a tiger shark was captured by an underwater photographer in the Bahamas. ""Tiger sharks can get curious, but they are not out to eat people,"" said photographer Szilard Janko, adding that it's important for divers to make eye contact and remain calm when a shark swims too close to them.

Janko also warned: ""Don’t attempt to try this without professional shark divers or a proper shark diving eco-tourism company.""",,
https://www.instagram.com/p/B8fQym7JLjF/,elvia.towers,The shark rolled its eyes. 🙄,,
https://www.instagram.com/p/B8fQym7JLjF/,tomwalsh205,Does anyone else think this might be a dumb idea??,,
https://www.instagram.com/p/B8fQym7JLjF/,adobo42,White folks only do this.,,
https://www.instagram.com/p/B8fQym7JLjF/,seancorry,But where is her OXYGEN?! 👀,,
https://www.instagram.com/p/B8fQym7JLjF/,bodynsoul2,Not enough meat for him,,
https://www.instagram.com/p/B8fQym7JLjF/,fishhawk_substation,Kiss ya today~~~eat ya tomorrow.,,
https://www.instagram.com/p/B8fQym7JLjF/,achile135,All I see is a thong. Is there a fish in there I missed it.,,
https://www.instagram.com/p/B8fQym7JLjF/,goldfish_kc,I roll my eyes like that when strangers try and touch me too,,
https://www.instagram.com/p/B8fQym7JLjF/,barsjay,They don't eat people?? That's what they told my late uncle Manny. R.I.P. uncle Manny even thou we never found your remains after going surfing in Australia.,,
https://www.instagram.com/p/B8fQym7JLjF/,444rich,Did he just roll his eyes?,,
https://www.instagram.com/p/B8fQym7JLjF/,ilovetochill_,Beautiful,,
https://www.instagram.com/p/B8fQym7JLjF/,_mozart87_,SEEMS ABOUT WHITE,,
https://www.instagram.com/p/B8fMLFmlByI/,abcnews,"World's oldest man says smiling is his secret to 112 years

112-year-old Chitetsu Watanabe says smiling is his secret to long life. He was certified by Guinness World Records on Wednesday as the world's oldest living man. https://abcn.ws/38yqXDf",,
https://www.instagram.com/p/B8fMLFmlByI/,karynvictoriaburley,"God bless him! He’s adorable! These Japanese live so long because they were brought up in nature. All natural foods, plants, fruits, veg... Non of this artificial junk the rest of the World digests!",,
https://www.instagram.com/p/B8fMLFmlByI/,denora24_7,This isn’t living bruh,,
https://www.instagram.com/p/B8fMLFmlByI/,sirpennypacker,Guinness needs to go visit a jungle or two in South America or Africa. There’s a 2000 year old dude out there who had to change his name from Jesus to Gerald... because people kept asking him for favors 🤷🏻‍♂️😂,,
https://www.instagram.com/p/B8fMLFmlByI/,gleaming_the_cubicles,Wow he looks great!! Doesn't look a day over 110!,,
https://www.instagram.com/p/B8fMLFmlByI/,notorious_big_papi626,His secret is not bat soup i tell you that.,,
https://www.instagram.com/p/B8fMLFmlByI/,mochi090i,What's the point of living this long when all your loved ones have passed on and you can't even live normally like others,,
https://www.instagram.com/p/B8fMLFmlByI/,ottersarekool,what’s his @?,,
https://www.instagram.com/p/B8fMLFmlByI/,hue_hefner206,Wow he looks great barely any wrinkles on his face,,
https://www.instagram.com/p/B8fMLFmlByI/,jenjenmari3,Wow god bless him..,,
https://www.instagram.com/p/B8fMLFmlByI/,kayode0o7,Come to Nigeria that man is not the world oldest come to Africa,,
https://www.instagram.com/p/B8fMLFmlByI/,celines_cece,♥️How sweet♥️,,
https://www.instagram.com/p/B8fMLFmlByI/,oldirtymir,I dare him too sneeze,,
https://www.instagram.com/p/B8fC8M4lws_/,abcnews,"JUST IN: Iowa Democratic Party Chair Troy Price resigns in wake of caucus chaos: ""The fact is that Democrats deserved better than what happened on caucus night.""",,
https://www.instagram.com/p/B8fC8M4lws_/,linda_sheridan,I’m deeply disturbed on this whole process. Unite and pick the best two for the ticket from the get go. Change the system. Waste of money. All of this campaigning. A waste.,,
https://www.instagram.com/p/B8fC8M4lws_/,achile135,It was Boris and Natashas work!!,,
https://www.instagram.com/p/B8fC8M4lws_/,devious_martian,And they want to run the country? 🤦🏽‍♂,,
https://www.instagram.com/p/B8fC8M4lws_/,richard19morales60,Abandon Ship. Abandon Ship.,,
https://www.instagram.com/p/B8fC8M4lws_/,gabriellara1942,😮,,
https://www.instagram.com/p/B8fC8M4lws_/,bthom100,"In other words, I screwed up and leaving a huge mess for someone else to clean up. See ya.",,
https://www.instagram.com/p/B8fC8M4lws_/,showstoppingdiva,WE RESPECT YOUR DECISION. STAND FOR THE TRUTH😇,,
https://www.instagram.com/p/B8fC8M4lws_/,cartoon_illustrator44,"HMU FOR SELF PORTRAIT 🖌
✅LOGO🌉
✅COVERS🎇
✅CARTOON 🔥 ✅ANIMATED VIDEO🌌etc.",,
https://www.instagram.com/p/B8fC8M4lws_/,bubbyshe2018,Thank you for admitting that. Sorry you felt you had to resign,,
https://www.instagram.com/p/B8fC8M4lws_/,cablekillerhd,I have ALL the channels !,,
https://www.instagram.com/p/B8fC8M4lws_/,twjones00,Think any Rethuglicans would do the same? After all their leader could shoot somebody on Fifth ave etc etc...,,
https://www.instagram.com/p/B8fC8M4lws_/,fx_trader_queen,"Why waste your time on monthly salary..
When you can make up to $14,350 within 72hours, you don't send money to anyone ask me HOW?",,
https://www.instagram.com/p/B8e8deYn5Ii/,abcnews,"An Oklahoma State University employee is being credited for saving a driver's life after the man suffered a medical emergency and crashed his truck, which was engulfed in flames and smoke. No one was hurt in the incident.",,
https://www.instagram.com/p/B8e8deYn5Ii/,garyd14u2c,But why did the person in the other vehicle he hit leave the scene Did anyone ever think of that,,
https://www.instagram.com/p/B8e8deYn5Ii/,58.wedge,Any Russia collusion updates,,
https://www.instagram.com/p/B8e8deYn5Ii/,sand_artist_lawrence_koh,Thankfully no one was hurt,,
https://www.instagram.com/p/B8e8deYn5Ii/,william_p_marler,Heroic 🙌👏.,,
https://www.instagram.com/p/B8e8deYn5Ii/,richard19morales60,"Yeah, A medical emergency. His vape ran dry.",,
https://www.instagram.com/p/B8e8deYn5Ii/,debragilhousen,God bless the pre son who was thare to help.,,
https://www.instagram.com/p/B8e8deYn5Ii/,mrssherleyjo,May God bless the Good Samaritan 100 fold 🙏🏽,,
https://www.instagram.com/p/B8e8deYn5Ii/,rebecca11morrison,That car just drove away?!?,,
https://www.instagram.com/p/B8e8deYn5Ii/,scubalover14,🤩🤩👏👏👏👏👏👏,,
https://www.instagram.com/p/B8e8deYn5Ii/,luisliuvislivia,🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️,,
https://www.instagram.com/p/B8e8deYn5Ii/,mrs.mwill2ya,Why did the white car leave 😳,,
https://www.instagram.com/p/B8e8deYn5Ii/,jorge_miley,"I'm not paid to give this review, just my honest experience, if you're looking for a way to start investing in binary options trade or forex trading or expand your financial horizon give this man a try @matthew_binary_trading he is the best I have come across with",,['matthew_binary_trading']
https://www.instagram.com/p/B8e6SCZHh8C/,abcnews,Stark images out of the northern region of Antarctica reveal a barren landscape nearly devoid of snow and ice following record-setting temperatures last week. #antarctica #climatechange #recordsetting,"['antarctica', 'climatechange', 'recordsetting']",
https://www.instagram.com/p/B8e6SCZHh8C/,bpmcglew,Any legit scientists have a comment on this or are we really in trouble.,,
https://www.instagram.com/p/B8e6SCZHh8C/,mr._bdank,Antarctica hasn't always been frozen,,
https://www.instagram.com/p/B8e6SCZHh8C/,nonilisa11,"Buildings are resting on the ground, which is where I presume they were built. 🤔",,
https://www.instagram.com/p/B8e6SCZHh8C/,dannypaypal,It’s summer down there. I saw paved roads. You can’t pave roads on ice. But I could be mistaken.,,
https://www.instagram.com/p/B8e6SCZHh8C/,usefull.account,Oil companies rubbing their hands like Birdman rn,,
https://www.instagram.com/p/B8e6SCZHh8C/,schumacher.3,"Green Antarctica it's coming, and with piramids",,
https://www.instagram.com/p/B8e6SCZHh8C/,scubalover14,😱😱😱😱😱😱😱,,
https://www.instagram.com/p/B8e6SCZHh8C/,joool0ve,😩🤭😳😭😨,,
https://www.instagram.com/p/B8e6SCZHh8C/,58.wedge,KAG🇺🇸 Roger Stone and Michael Flynn are free to go and ready to sue the federal government for the disgraced Obama administration’s pathetic attempt at framing them,,
https://www.instagram.com/p/B8e6SCZHh8C/,jodihanousek,😮😮😮,,
https://www.instagram.com/p/B8e6SCZHh8C/,rebecca11morrison,Wow!! So sad,,
https://www.instagram.com/p/B8e6SCZHh8C/,ericschwartz3969,Oh wow,,
https://www.instagram.com/p/B8e3Pc6nNub/,abcnews,Duchess Kate got up close and personal with some adorable animals and even held a snake during a visit to the Ark Open Farm in Northern Ireland as part of the launch of her landmark survey on childhood development. #princesskate #katemiddleton #royals #animals #northernireland,"['princesskate', 'katemiddleton', 'royals', 'animals', 'northernireland']",
https://www.instagram.com/p/B8e3Pc6nNub/,robynhasty,"Who cares. She’s boring, where’s a Meghan?",,
https://www.instagram.com/p/B8e3Pc6nNub/,traycemiles,"Who cares? Lots of us visit animal parks, adopt, foster. Nothing special",,
https://www.instagram.com/p/B8e3Pc6nNub/,cat.mom1972,😱🙈she is so brave,,
https://www.instagram.com/p/B8e3Pc6nNub/,carmenrobles84,Is it just me or is Kate showing up alot since Meghan left The UK,,
https://www.instagram.com/p/B8e3Pc6nNub/,clutges,Kate is pretty hot,,
https://www.instagram.com/p/B8e3Pc6nNub/,wilkenderr,Nao e pra rir dele nao hummmm,,
https://www.instagram.com/p/B8e3Pc6nNub/,seamermaid23,🕊,,
https://www.instagram.com/p/B8e3Pc6nNub/,joankeresty,The other animals are fine but you can keep the snake,,
https://www.instagram.com/p/B8e3Pc6nNub/,maha_the_lady,🌹🌹🌹,,
https://www.instagram.com/p/B8e3Pc6nNub/,adenabelikov,Kate Middleton is a HUGE 🐍🐍,,
https://www.instagram.com/p/B8e3Pc6nNub/,carolinemoersdorf,❤️❤️❤️❤️,,
https://www.instagram.com/p/B8e3Pc6nNub/,luisliuvislivia,👍👍👍👍,,
https://www.instagram.com/p/B8ezkXtnrd-/,abcnews,"title

In video released by Chinese state media, medical staff encouraged coronavirus patients to dance and exercise at a makeshift hospital, which some hope will be helpful in their recovery by being active and practicing breathing exercises.",,
https://www.instagram.com/p/B8ezkXtnrd-/,laayamoradkhan,If not every animal was eaten then there would be no problems,,
https://www.instagram.com/p/B8ezkXtnrd-/,courtney.m1119,"Do not believe any US news! This is propaganda. The situation is horrible and getting worse everyday. The police in Wuhan have started shooting infected patients at hospitals, videos leaked yesterday show it",,
https://www.instagram.com/p/B8ezkXtnrd-/,courtney.m1119,Propaganda! The Chinese are shooting infected people in Wuhan right now with guns,,
https://www.instagram.com/p/B8ezkXtnrd-/,lisabalow1,Who feels like exercising when you’re sick ??,,
https://www.instagram.com/p/B8ezkXtnrd-/,picktorious,"Don’t worry the Corona Shuffle will be adopted by white people, gonna be all the rage during this years wedding season.",,
https://www.instagram.com/p/B8ezkXtnrd-/,angryfernbr,This doesn’t look like a cover up at all!!!!🤔🤔,,
https://www.instagram.com/p/B8ezkXtnrd-/,antfromsac,Hope they get better soon,,
https://www.instagram.com/p/B8ezkXtnrd-/,hilarychid,Thank you Jesus our prayer have been answer more healing of the land of China God,,
https://www.instagram.com/p/B8ezkXtnrd-/,maison_the_et_cafe,"Hi ABC: This is for the Communist State Media. Show the truths of people dying, bodies left on hospital floors!!!!",,
https://www.instagram.com/p/B8ezkXtnrd-/,eleanorbigelow,Is this a bio weapon virus that escaped the lab?,,
https://www.instagram.com/p/B8ezkXtnrd-/,avi_vacaybabe,What are the symptoms and stages from infected to deceased. Just been reports of sick and now dead 🤷🏼‍♀️,,
https://www.instagram.com/p/B8ezkXtnrd-/,vik_1206,Communists doing communist things 🤦🏻‍♀️,,
https://www.instagram.com/p/B8ewX7chPRm/,abcnews,"Popcorn, a therapy pony, had a ball playing in the snow for the first time after Northern Ireland was hit with strong winds and snow. #pony #therapypony #ireland #weather","['pony', 'therapypony', 'ireland', 'weather']",
https://www.instagram.com/p/B8ewX7chPRm/,bobfrancati,Like the coat. He’s got class,,
https://www.instagram.com/p/B8ewX7chPRm/,william_smith1444,Dm me if you want sugar daddy,,
https://www.instagram.com/p/B8ewX7chPRm/,pic.kyg,Beautiful 😍😍😍😍😍,,
https://www.instagram.com/p/B8ewX7chPRm/,scubalover14,🤩🤩👏👏👏👏👏,,
https://www.instagram.com/p/B8ewX7chPRm/,garzalynn,Like little kids animals love the snow,,
https://www.instagram.com/p/B8ewX7chPRm/,debragilhousen,I love horses ! There my favor at animal.,,
https://www.instagram.com/p/B8ewX7chPRm/,calif1667,"Please recognize this is a miniature horse, not a pony❣️ still adorable",,
https://www.instagram.com/p/B8ewX7chPRm/,beth_slagter,Beautiful!,,
https://www.instagram.com/p/B8ewX7chPRm/,madhulika.shukla.790,💜,,
https://www.instagram.com/p/B8ewX7chPRm/,irina_ost78,Какой он смешной! Конёк-горбунок 😃,,
https://www.instagram.com/p/B8ewX7chPRm/,mary_rios_barrera,So cute💞,,
https://www.instagram.com/p/B8ewX7chPRm/,secretlyincrediblepj,What a rascal! 😂💖,,
https://www.instagram.com/p/B8ekvXfFb-2/,abcnews,"The Chinese People's Liberation Army Air Force's Bayi aerobatic team put on quite a performance at the Singapore Airshow, with J-10 fighters crossing each other at low altitudes and leaving trails of colorful smoke in the sky.",,
https://www.instagram.com/p/B8ekvXfFb-2/,danielduplantier,this is corona virus disinfectant spray dont be ignornat,,
https://www.instagram.com/p/B8ekvXfFb-2/,sheilabernie,I love air shows went with my brother when we were teenagers and they have shows here.......❤️❤️❤️❤️❤️,,
https://www.instagram.com/p/B8ekvXfFb-2/,richard19morales60,"Chinese plan to disinfect Singapore. Color coded disinfectant. If successful, will implement on Wuhan.",,
https://www.instagram.com/p/B8ekvXfFb-2/,kuda_arrogance,"Why are they flyin around? People are dying. Handle all that first, before you put on a show. -_-",,
https://www.instagram.com/p/B8ekvXfFb-2/,58.wedge,Roger Stone and Michael Flynn are free men. Now they’re going to sue the United States for trying to frame them 🏆🇺🇸👏🏻,,
https://www.instagram.com/p/B8ekvXfFb-2/,mbforza,Chinese Communist Party were silent on the Coronavirus and allowed it to spread. They have no idea what the hell they are doing.,,
https://www.instagram.com/p/B8ekvXfFb-2/,theflypilot,I hope that’s the antidote they’re spreading.,,
https://www.instagram.com/p/B8ekvXfFb-2/,sheilabernie,I don't no anything about that I ju,,
https://www.instagram.com/p/B8ekvXfFb-2/,gahanksays,Hopefully it's dual purpose and kills the coronavirus too?,,
https://www.instagram.com/p/B8ekvXfFb-2/,58.wedge,When’s Mueller Time,,
https://www.instagram.com/p/B8ekvXfFb-2/,jiggysmallz_13,Yeah aight 😂,,
https://www.instagram.com/p/B8ekvXfFb-2/,devious_martian,Adding more Corona Virus I see,,
https://www.instagram.com/p/B8ekGePFK2F/,abcnews,"Two people canoed through the flooded streets in a New South Wales town, after heavy rainfall caused the nearby Hawkesbury River to overflow, blocking a busy road and cutting off the community from neighboring areas. #weather #canoe #river","['weather', 'canoe', 'river']",
https://www.instagram.com/p/B8ekGePFK2F/,cadedownen,That’s a kayak,,
https://www.instagram.com/p/B8ekGePFK2F/,_donvincenzo_,damn the world's really falling apart,,
https://www.instagram.com/p/B8ekGePFK2F/,shawn.willingham.42,Australia cant catch a break,,
https://www.instagram.com/p/B8ekGePFK2F/,cartoon_illustrator44,"Hi I’m a graphic designer...Kindly Check out my page for quality artworks such as:
Cartoon illustrations 🔥
Logo designs 🔥
Mixtape covers🔥
Album art🔥
Flyer designs🔥
And many more🔥🔥🔥🔥
At affordable prices
DM ASAP FOR MY SERVICES",,
https://www.instagram.com/p/B8ekGePFK2F/,halilgjekaj2469,https://youtu.be/HTXux-0E3s0 f u Australia,,
https://www.instagram.com/p/B8ekGePFK2F/,aliconv19,😮😗,,
https://www.instagram.com/p/B8ekGePFK2F/,menagedonna,One tragedy after another,,
https://www.instagram.com/p/B8ekGePFK2F/,chrissantana8,Woh,,
https://www.instagram.com/p/B8ekGePFK2F/,justinashleyglass,It’s a kayak,,
https://www.instagram.com/p/B8ekGePFK2F/,mariadelcarmen2930,"I had zero experience about forex and binary options trade when I started but today My lowest earnings every week is $9,500 I want to say thank you to “sir Albert Eugene ” the one behind my success as a trader and investor. Contact him and thank me later for sharing with you. @albert_eugene190",,['albert_eugene190']
https://www.instagram.com/p/B8ekGePFK2F/,tafra.stipe,@augmented9th triba se znat snaći. 🙂,,['augmented9th']
https://www.instagram.com/p/B8ekGePFK2F/,david_mikel68,@sisi_siennamia take it the fires are all out?,,['sisi_siennamia']
https://www.instagram.com/p/B8egjTGFEFW/,abcnews,SURF'S UP: Surfers ride massive waves in the Nazare Tow Surfing Challenge in Portugal. #surfing #sports #international,"['surfing', 'sports', 'international']",
https://www.instagram.com/p/B8egjTGFEFW/,ielts_sam,I know it's everybody's choice n life but putting life at stake like this is pretty silly,,
https://www.instagram.com/p/B8egjTGFEFW/,rjrm84,😍,,
https://www.instagram.com/p/B8egjTGFEFW/,mariarodrigues1113,My little beautiful country!!!❤️❤️,,
https://www.instagram.com/p/B8egjTGFEFW/,joli_fafa,🇵🇹I love Portugal,,
https://www.instagram.com/p/B8egjTGFEFW/,sandrasimpson859,Amazing,,
https://www.instagram.com/p/B8egjTGFEFW/,vee1953,Wow!!!!,,
https://www.instagram.com/p/B8egjTGFEFW/,vittie53lala,Brave & beautiful!😮🤗,,
https://www.instagram.com/p/B8egjTGFEFW/,arglvz,🔥🙌🏼🔥,,
https://www.instagram.com/p/B8egjTGFEFW/,genmendes,👍🏻#Axeals ❤️,['Axeals'],
https://www.instagram.com/p/B8egjTGFEFW/,goochsybil,😮,,
https://www.instagram.com/p/B8egjTGFEFW/,gloriahaydeeayala,😱👍🏼👏🏼 wonderful 🌊🌊,,
https://www.instagram.com/p/B8egjTGFEFW/,timkeljoy,I’ve been imagining being caught inside copping that lip on the head. It’s frightening. 🤙🏼💃🌈,,
https://www.instagram.com/p/B8ed0vLBza8/,abcnews,"""I'm going crazy not knowing where she is."" The family of a missing 6-year-old South Carolina girl is desperate to find her after she mysteriously disappeared in front of her own home. Anyone with information is asked to call the Faye Swetlik hotline at 803-205-4444.

#missing #caycesc #missinggirl #crime #police","['missing', 'caycesc', 'missinggirl', 'crime', 'police']",
https://www.instagram.com/p/B8ed0vLBza8/,angelyourmomthatswho,"Why is everyone saying, ""god will protect her""!? Why did ""god"" let her go missing?? Someone took this child, a 6 year old girl doesn't just wander away from the front yard. Don't take your eyes off your small children!!!",,
https://www.instagram.com/p/B8ed0vLBza8/,brandon9w11,Is this the best picture they could provide. You can barely see her,,
https://www.instagram.com/p/B8ed0vLBza8/,sanmarlove11,Hope she’s found safe 🙏🏼💕,,
https://www.instagram.com/p/B8ed0vLBza8/,lovetiffanycolon,"In this day in age, why are we not keeping our eyes LOCKED on our babies?!?!?!?! Praying she returns home safely and swiftly🙏🏼",,
https://www.instagram.com/p/B8ed0vLBza8/,ladidadi167,Please lord let them find this baby safe and out of harms way 😰,,
https://www.instagram.com/p/B8ed0vLBza8/,pred561,Put cameras on your house,,
https://www.instagram.com/p/B8ed0vLBza8/,ochoa3jackie,🙏🏻🙏🏻,,
https://www.instagram.com/p/B8ed0vLBza8/,gammanora,Praying God keeps her safe and helps bring her back home safely. 🙏🏼,,
https://www.instagram.com/p/B8ed0vLBza8/,katarina.love.56,"I hope they find her & may God protect her where ever she is , ameen",,
https://www.instagram.com/p/B8ed0vLBza8/,janegreubelphung,"💕Dear God, please help this family find their child.💕",,
https://www.instagram.com/p/B8ed0vLBza8/,jessica_paige_415,"Omg this is so sad. And this is definitely something people need to worry about, a kid doesn’t just wander FAR away from home someone took this poor child. 🙏🙏🙏💔",,
https://www.instagram.com/p/B8ed0vLBza8/,rklairsdelectibleeats,🙏🏾,,
https://www.instagram.com/p/B8edeaOlYOH/,abcnews,"Snow fell across Baghdad for the first time in a decade, as morning temperatures neared freezing. Although the flakes were short-lived, the city's residents enjoyed the rare weather while it lasted. #weather #snow #baghdad","['weather', 'snow', 'baghdad']",
https://www.instagram.com/p/B8edeaOlYOH/,mirikemirke,US army already destroyed Baghdad in the 2000s,,
https://www.instagram.com/p/B8edeaOlYOH/,valisnotlistening,Happy kids and people like the rest of the world it is our government officials screwing everything up,,
https://www.instagram.com/p/B8edeaOlYOH/,miras2012,I’m willing to ship them truckloads from Michigan alone 😶 that country seems to enjoy more than I will ever do 🤷‍♀️,,
https://www.instagram.com/p/B8edeaOlYOH/,pred561,I’m sure they’d rather have snow instead of bombs,,
https://www.instagram.com/p/B8edeaOlYOH/,ielts_sam,Global warming is doing funny stuff like letting it snow in places it's not supposed to but it's nice,,
